y,probyes,cum,obs
0,0.181541651,1997,10997
0,0.181537075,1997,10998
0,0.181531755,1997,10999
0,0.181528665,1997,11000
0,0.18145026,1997,11001
0,0.181447289,1997,11002
0,0.181436536,1997,11003
1,0.181434309,1998,11004
0,0.181434309,1998,11005
0,0.181434309,1998,11006
0,0.181434309,1998,11007
0,0.181434309,1998,11008
0,0.181423497,1998,11009
0,0.181422012,1998,11010
0,0.181418982,1998,11011
0,0.181388451,1998,11012
0,0.181387085,1998,11013
0,0.181372623,1998,11014
0,0.181364962,1998,11015
0,0.18134296,1998,11016
0,0.181323008,1998,11017
0,0.181314546,1998,11018
0,0.181279577,1998,11019
0,0.181212858,1998,11020
0,0.181200395,1998,11021
0,0.18119262,1998,11022
1,0.181190751,1999,11023
0,0.181180752,1999,11024
0,0.181171732,1999,11025
0,0.181139632,1999,11026
0,0.181137466,1999,11027
0,0.181132334,1999,11028
0,0.181127528,1999,11029
0,0.181106409,1999,11030
0,0.181035677,1999,11031
1,0.181030517,2000,11032
0,0.180938438,2000,11033
0,0.180914875,2000,11034
0,0.180912534,2000,11035
0,0.180905747,2000,11036
0,0.180900442,2000,11037
0,0.180892678,2000,11038
0,0.180878306,2000,11039
0,0.180863194,2000,11040
0,0.180856675,2000,11041
0,0.180848024,2000,11042
0,0.180833358,2000,11043
0,0.180831136,2000,11044
0,0.180819908,2000,11045
0,0.180810724,2000,11046
0,0.180780451,2000,11047
0,0.180746302,2000,11048
0,0.180741386,2000,11049
0,0.180735848,2000,11050
0,0.180722019,2000,11051
0,0.180719679,2000,11052
0,0.180718939,2000,11053
0,0.18070212,2000,11054
0,0.180696879,2000,11055
0,0.180674081,2000,11056
0,0.180592264,2000,11057
0,0.180592264,2000,11058
0,0.180592264,2000,11059
0,0.180592264,2000,11060
0,0.180592264,2000,11061
0,0.180592264,2000,11062
0,0.180572199,2000,11063
0,0.18050802,2000,11064
0,0.180506541,2000,11065
0,0.180491276,2000,11066
0,0.180461488,2000,11067
0,0.180386902,2000,11068
0,0.18037126,2000,11069
0,0.180347873,2000,11070
0,0.180347134,2000,11071
0,0.18032916,2000,11072
0,0.18031698,2000,11073
0,0.180289609,2000,11074
0,0.180248203,2000,11075
0,0.18022675,2000,11076
0,0.180222406,2000,11077
0,0.18015794,2000,11078
0,0.180064878,2000,11079
0,0.180045213,2000,11080
0,0.180002818,2000,11081
0,0.179995202,2000,11082
0,0.17992593,2000,11083
0,0.179921562,2000,11084
0,0.179897543,2000,11085
0,0.179840188,2000,11086
0,0.17980839,2000,11087
0,0.179796356,2000,11088
0,0.179777333,2000,11089
0,0.17975327,2000,11090
0,0.17975327,2000,11091
0,0.17975327,2000,11092
0,0.179751323,2000,11093
0,0.179749466,2000,11094
0,0.179748375,2000,11095
0,0.179734634,2000,11096
0,0.179732717,2000,11097
0,0.179709218,2000,11098
0,0.179692885,2000,11099
0,0.179688109,2000,11100
0,0.179683629,2000,11101
0,0.179662581,2000,11102
0,0.179639885,2000,11103
0,0.179578617,2000,11104
0,0.179578322,2000,11105
0,0.179569011,2000,11106
0,0.179554221,2000,11107
0,0.17953563,2000,11108
0,0.179456307,2000,11109
0,0.179441346,2000,11110
0,0.179432777,2000,11111
0,0.179432159,2000,11112
0,0.179405805,2000,11113
0,0.179386461,2000,11114
0,0.179377864,2000,11115
0,0.179374567,2000,11116
0,0.17936182,2000,11117
0,0.179343069,2000,11118
0,0.179342598,2000,11119
0,0.179330323,2000,11120
0,0.179326526,2000,11121
0,0.179302392,2000,11122
0,0.179279731,2000,11123
0,0.179266636,2000,11124
0,0.179256573,2000,11125
0,0.179222178,2000,11126
0,0.179207351,2000,11127
0,0.179204409,2000,11128
0,0.179177964,2000,11129
0,0.179174552,2000,11130
0,0.179170492,2000,11131
1,0.179156786,2001,11132
0,0.179086767,2001,11133
0,0.179078446,2001,11134
0,0.179068038,2001,11135
1,0.179004542,2002,11136
0,0.178996224,2002,11137
0,0.178988876,2002,11138
0,0.178985819,2002,11139
0,0.178984732,2002,11140
0,0.178980559,2002,11141
0,0.178979089,2002,11142
0,0.178958665,2002,11143
1,0.178945941,2003,11144
0,0.178900458,2003,11145
0,0.178867438,2003,11146
0,0.178787846,2003,11147
0,0.178692842,2003,11148
0,0.178666632,2003,11149
0,0.178662112,2003,11150
0,0.17858846,2003,11151
0,0.178565136,2003,11152
1,0.178548533,2004,11153
0,0.178533515,2004,11154
1,0.17851923,2005,11155
0,0.17851093,2005,11156
0,0.178504947,2005,11157
0,0.178476266,2005,11158
0,0.178344109,2005,11159
0,0.178343494,2005,11160
0,0.178331566,2005,11161
0,0.178299654,2005,11162
0,0.178276536,2005,11163
0,0.178261419,2005,11164
0,0.178226294,2005,11165
0,0.178216423,2005,11166
0,0.17821118,2005,11167
1,0.178176444,2006,11168
0,0.178156707,2006,11169
0,0.178144144,2006,11170
0,0.178143588,2006,11171
0,0.17814145,2006,11172
0,0.178130119,2006,11173
0,0.178130002,2006,11174
0,0.178086262,2006,11175
0,0.178084417,2006,11176
0,0.178084417,2006,11177
0,0.178084417,2006,11178
0,0.178084417,2006,11179
0,0.178027399,2006,11180
0,0.178011332,2006,11181
0,0.17795164,2006,11182
0,0.177943477,2006,11183
0,0.177867395,2006,11184
0,0.177866898,2006,11185
0,0.177858622,2006,11186
0,0.177782013,2006,11187
0,0.177721475,2006,11188
0,0.177717705,2006,11189
0,0.177691197,2006,11190
0,0.177663817,2006,11191
0,0.17761967,2006,11192
0,0.177606903,2006,11193
0,0.177605443,2006,11194
0,0.177571413,2006,11195
0,0.177511837,2006,11196
0,0.177510377,2006,11197
0,0.17749385,2006,11198
0,0.177487894,2006,11199
0,0.177461647,2006,11200
0,0.177370405,2006,11201
0,0.177351701,2006,11202
0,0.177282964,2006,11203
0,0.17727605,2006,11204
0,0.177267912,2006,11205
0,0.177254553,2006,11206
0,0.177239387,2006,11207
0,0.177175291,2006,11208
0,0.177171238,2006,11209
0,0.177150655,2006,11210
0,0.177140947,2006,11211
0,0.177137624,2006,11212
0,0.177088537,2006,11213
0,0.177044211,2006,11214
0,0.177016617,2006,11215
0,0.177008721,2006,11216
0,0.176982909,2006,11217
0,0.176975509,2006,11218
0,0.17696677,2006,11219
0,0.176889793,2006,11220
0,0.17687634,2006,11221
0,0.176853425,2006,11222
0,0.176831881,2006,11223
0,0.176815375,2006,11224
1,0.176797444,2007,11225
0,0.176782308,2007,11226
1,0.176774187,2008,11227
0,0.176769938,2008,11228
0,0.17676729,2008,11229
0,0.176721484,2008,11230
0,0.176671965,2008,11231
0,0.176645842,2008,11232
0,0.176617715,2008,11233
0,0.176610938,2008,11234
0,0.176575837,2008,11235
0,0.17653481,2008,11236
0,0.176522337,2008,11237
0,0.176518587,2008,11238
1,0.176510243,2009,11239
0,0.176500679,2009,11240
0,0.176427726,2009,11241
0,0.176427726,2009,11242
0,0.176427726,2009,11243
0,0.176423978,2009,11244
0,0.176420229,2009,11245
0,0.176396779,2009,11246
0,0.176381525,2009,11247
0,0.176366534,2009,11248
0,0.17634309,2009,11249
0,0.176330744,2009,11250
0,0.176242021,2009,11251
0,0.176229681,2009,11252
0,0.176212523,2009,11253
0,0.176198878,2009,11254
0,0.176184508,2009,11255
0,0.176173013,2009,11256
0,0.176150779,2009,11257
0,0.176149938,2009,11258
0,0.176145294,2009,11259
0,0.176083018,2009,11260
0,0.176066712,2009,11261
0,0.176036772,2009,11262
0,0.176018409,2009,11263
0,0.176017945,2009,11264
0,0.175985692,2009,11265
0,0.17598401,2009,11266
0,0.175952979,2009,11267
0,0.175938625,2009,11268
0,0.175934391,2009,11269
0,0.17591943,2009,11270
0,0.175910384,2009,11271
0,0.175877189,2009,11272
0,0.175872,2009,11273
0,0.175860057,2009,11274
0,0.175839681,2009,11275
0,0.175827855,2009,11276
1,0.175778388,2010,11277
0,0.175727135,2010,11278
0,0.175682526,2010,11279
0,0.175662398,2010,11280
0,0.17564395,2010,11281
0,0.175624607,2010,11282
0,0.175613343,2010,11283
0,0.17560457,2010,11284
0,0.175603933,2010,11285
0,0.175603933,2010,11286
0,0.175603933,2010,11287
0,0.175603933,2010,11288
0,0.175591397,2010,11289
0,0.175564531,2010,11290
0,0.175548986,2010,11291
0,0.175547539,2010,11292
1,0.17550586,2011,11293
0,0.175488873,2011,11294
0,0.175465694,2011,11295
0,0.175456233,2011,11296
0,0.175454786,2011,11297
0,0.175443704,2011,11298
0,0.175423597,2011,11299
0,0.175391458,2011,11300
0,0.175356171,2011,11301
0,0.175341914,2011,11302
0,0.175319097,2011,11303
0,0.175313199,2011,11304
0,0.175312476,2011,11305
0,0.175291657,2011,11306
0,0.175256155,2011,11307
0,0.175189387,2011,11308
0,0.175175313,2011,11309
0,0.175114579,2011,11310
0,0.175106518,2011,11311
0,0.175076823,2011,11312
0,0.175073703,2011,11313
0,0.175071537,2011,11314
0,0.17505903,2011,11315
0,0.175040633,2011,11316
0,0.175020677,2011,11317
0,0.175004333,2011,11318
0,0.175003727,2011,11319
0,0.174993996,2011,11320
0,0.174992321,2011,11321
0,0.174966019,2011,11322
0,0.174919253,2011,11323
0,0.174826762,2011,11324
0,0.17482604,2011,11325
0,0.174817154,2011,11326
0,0.174811268,2011,11327
0,0.174784612,2011,11328
0,0.17478317,2011,11329
0,0.17478317,2011,11330
0,0.174771055,2011,11331
0,0.174734424,2011,11332
0,0.174733588,2011,11333
0,0.174706595,2011,11334
0,0.174699616,2011,11335
0,0.174694109,2011,11336
0,0.174661816,2011,11337
0,0.174650889,2011,11338
0,0.174633851,2011,11339
0,0.174601337,2011,11340
0,0.174568423,2011,11341
0,0.174531884,2011,11342
0,0.17451402,2011,11343
0,0.174481638,2011,11344
0,0.17445649,2011,11345
0,0.174453581,2011,11346
0,0.174452976,2011,11347
1,0.174437394,2012,11348
0,0.174392151,2012,11349
0,0.174362838,2012,11350
0,0.1743559,2012,11351
0,0.174344383,2012,11352
0,0.174267586,2012,11353
0,0.174251527,2012,11354
0,0.17424675,2012,11355
0,0.174246405,2012,11356
0,0.174232017,2012,11357
0,0.174207703,2012,11358
0,0.174204941,2012,11359
0,0.174197288,2012,11360
0,0.17419608,2012,11361
0,0.174180631,2012,11362
0,0.174161472,2012,11363
0,0.174160638,2012,11364
0,0.174140646,2012,11365
0,0.174126409,2012,11366
0,0.174126035,2012,11367
0,0.174118011,2012,11368
0,0.174105213,2012,11369
0,0.174104724,2012,11370
0,0.174093595,2012,11371
0,0.174077434,2012,11372
0,0.1740766,2012,11373
0,0.174046438,2012,11374
0,0.174038791,2012,11375
0,0.174038302,2012,11376
1,0.174024301,2013,11377
0,0.17398196,2013,11378
0,0.173965433,2013,11379
0,0.173965433,2013,11380
0,0.173965433,2013,11381
0,0.173965433,2013,11382
0,0.173959571,2013,11383
0,0.173929971,2013,11384
1,0.173900432,2014,11385
0,0.173899657,2014,11386
0,0.173887935,2014,11387
0,0.173886613,2014,11388
0,0.17388578,2014,11389
0,0.173875265,2014,11390
0,0.173834618,2014,11391
0,0.173800296,2014,11392
0,0.173790848,2014,11393
0,0.173789412,2014,11394
0,0.17378654,2014,11395
0,0.173783554,2014,11396
0,0.173771608,2014,11397
0,0.173765147,2014,11398
0,0.173762161,2014,11399
0,0.173741258,2014,11400
0,0.173730435,2014,11401
0,0.173704798,2014,11402
0,0.173681634,2014,11403
0,0.17366556,2014,11404
0,0.173576748,2014,11405
0,0.173576748,2014,11406
0,0.17354327,2014,11407
0,0.17354152,2014,11408
0,0.173532456,2014,11409
0,0.173490065,2014,11410
0,0.173489492,2014,11411
0,0.173476816,2014,11412
0,0.173466436,2014,11413
0,0.173462737,2014,11414
0,0.173413938,2014,11415
0,0.173387909,2014,11416
0,0.173384927,2014,11417
0,0.17337521,2014,11418
0,0.173369535,2014,11419
0,0.173362628,2014,11420
0,0.173347466,2014,11421
0,0.17333626,2014,11422
0,0.173335659,2014,11423
0,0.173309295,2014,11424
0,0.173305598,2014,11425
0,0.173300469,2014,11426
0,0.173269526,2014,11427
0,0.173264226,2014,11428
0,0.173263624,2014,11429
0,0.173262306,2014,11430
0,0.173248355,2014,11431
0,0.173220455,2014,11432
0,0.173207938,2014,11433
0,0.173166097,2014,11434
0,0.17315072,2014,11435
0,0.17315072,2014,11436
0,0.17312561,2014,11437
0,0.173119139,2014,11438
0,0.173037474,2014,11439
0,0.173035499,2014,11440
0,0.173027772,2014,11441
0,0.173016325,2014,11442
0,0.173007397,2014,11443
0,0.172995608,2014,11444
0,0.172992146,2014,11445
0,0.172990658,2014,11446
0,0.17297309,2014,11447
0,0.172966538,2014,11448
0,0.172959272,2014,11449
0,0.172942364,2014,11450
0,0.172932839,2014,11451
0,0.172926774,2014,11452
0,0.172923799,2014,11453
0,0.172895455,2014,11454
0,0.172864568,2014,11455
0,0.172864568,2014,11456
0,0.172832257,2014,11457
0,0.17280298,2014,11458
0,0.172777281,2014,11459
0,0.172769305,2014,11460
0,0.172753127,2014,11461
0,0.172739209,2014,11462
0,0.172731349,2014,11463
0,0.17271506,2014,11464
0,0.172677484,2014,11465
0,0.172676284,2014,11466
0,0.172672713,2014,11467
0,0.172642629,2014,11468
0,0.172625032,2014,11469
0,0.17262409,2014,11470
0,0.172595984,2014,11471
0,0.172589957,2014,11472
0,0.172571651,2014,11473
0,0.172571422,2014,11474
0,0.17256631,2014,11475
0,0.172548948,2014,11476
0,0.172532787,2014,11477
0,0.172525534,2014,11478
0,0.172491902,2014,11479
0,0.17248311,2014,11480
0,0.172454594,2014,11481
0,0.172444975,2014,11482
0,0.172431903,2014,11483
0,0.172418148,2014,11484
0,0.172408502,2014,11485
0,0.172380709,2014,11486
0,0.172366814,2014,11487
0,0.172353405,2014,11488
0,0.172347813,2014,11489
0,0.172339026,2014,11490
0,0.172339026,2014,11491
0,0.172339026,2014,11492
0,0.172339026,2014,11493
0,0.172339026,2014,11494
0,0.172297123,2014,11495
0,0.172231475,2014,11496
0,0.172223064,2014,11497
0,0.172189935,2014,11498
1,0.172189108,2015,11499
0,0.17218697,2015,11500
0,0.172142844,2015,11501
0,0.172126342,2015,11502
0,0.172113774,2015,11503
0,0.172108331,2015,11504
0,0.172096334,2015,11505
0,0.172095622,2015,11506
0,0.172070832,2015,11507
0,0.172059093,2015,11508
0,0.17205519,2015,11509
0,0.172045105,2015,11510
0,0.172011205,2015,11511
0,0.171988305,2015,11512
0,0.171955468,2015,11513
0,0.171899289,2015,11514
1,0.171877369,2016,11515
0,0.171875234,2016,11516
0,0.171848932,2016,11517
0,0.17184526,2016,11518
0,0.171844549,2016,11519
0,0.171789594,2016,11520
0,0.171766973,2016,11521
1,0.171757015,2017,11522
0,0.171716162,2017,11523
0,0.171696991,2017,11524
0,0.171696507,2017,11525
0,0.171687633,2017,11526
0,0.17165615,2017,11527
0,0.171616852,2017,11528
0,0.171608919,2017,11529
1,0.171582053,2018,11530
0,0.171576964,2018,11531
0,0.171572586,2018,11532
0,0.171568209,2018,11533
0,0.171549277,2018,11534
0,0.171540523,2018,11535
0,0.171530348,2018,11536
0,0.171530348,2018,11537
0,0.171515797,2018,11538
0,0.171513551,2018,11539
0,0.171500308,2018,11540
0,0.171479906,2018,11541
0,0.171442827,2018,11542
1,0.171415527,2019,11543
0,0.17139553,2019,11544
0,0.171393399,2019,11545
0,0.171383231,2019,11546
0,0.17137934,2019,11547
0,0.171352559,2019,11548
0,0.171337026,2019,11549
0,0.171329444,2019,11550
0,0.171319165,2019,11551
0,0.171317519,2019,11552
0,0.171317291,2019,11553
0,0.171305338,2019,11554
0,0.171300256,2019,11555
0,0.171294464,2019,11556
0,0.171292221,2019,11557
0,0.171276976,2019,11558
0,0.171246319,2019,11559
0,0.171201959,2019,11560
0,0.171192765,2019,11561
0,0.171172192,2019,11562
0,0.171163113,2019,11563
0,0.171162035,2019,11564
0,0.171143508,2019,11565
0,0.171112217,2019,11566
0,0.171071572,2019,11567
0,0.1710697,2019,11568
0,0.171063801,2019,11569
0,0.171017295,2019,11570
0,0.17101446,2019,11571
0,0.170964251,2019,11572
0,0.1709367,2019,11573
0,0.1709367,2019,11574
0,0.170927035,2019,11575
0,0.170825594,2019,11576
0,0.170783501,2019,11577
0,0.170781263,2019,11578
0,0.170766763,2019,11579
0,0.170734111,2019,11580
0,0.170724682,2019,11581
0,0.170717376,2019,11582
0,0.170712081,2019,11583
0,0.170700048,2019,11584
0,0.170696283,2019,11585
0,0.170683316,2019,11586
0,0.17066936,2019,11587
0,0.170591668,2019,11588
0,0.170573049,2019,11589
0,0.170550555,2019,11590
0,0.17053655,2019,11591
0,0.170516295,2019,11592
0,0.170491799,2019,11593
0,0.170488037,2019,11594
0,0.170481673,2019,11595
0,0.1704679,2019,11596
0,0.170436707,2019,11597
0,0.170419176,2019,11598
0,0.170411287,2019,11599
0,0.170379396,2019,11600
0,0.170349036,2019,11601
0,0.170343157,2019,11602
0,0.170334565,2019,11603
0,0.170293105,2019,11604
0,0.170288216,2019,11605
0,0.170281632,2019,11606
0,0.170256231,2019,11607
0,0.170256231,2019,11608
0,0.170238008,2019,11609
0,0.170232301,2019,11610
1,0.170224363,2020,11611
0,0.170202019,2020,11612
0,0.170193319,2020,11613
0,0.170190381,2020,11614
0,0.170183207,2020,11615
0,0.17016211,2020,11616
0,0.170132148,2020,11617
0,0.170114444,2020,11618
0,0.170082597,2020,11619
0,0.170069554,2020,11620
0,0.170055807,2020,11621
0,0.170045363,2020,11622
0,0.169995917,2020,11623
0,0.169981328,2020,11624
0,0.169976983,2020,11625
0,0.169974048,2020,11626
0,0.169949501,2020,11627
0,0.169945862,2020,11628
0,0.169935762,2020,11629
0,0.169922023,2020,11630
0,0.169922023,2020,11631
0,0.169884818,2020,11632
0,0.169856276,2020,11633
0,0.169843868,2020,11634
0,0.169832815,2020,11635
0,0.169808509,2020,11636
0,0.169803462,2020,11637
1,0.169803462,2021,11638
0,0.169794074,2021,11639
0,0.169781867,2021,11640
0,0.169780345,2021,11641
0,0.169772367,2021,11642
0,0.169752071,2021,11643
0,0.169697986,2021,11644
0,0.16965248,2021,11645
0,0.169651551,2021,11646
0,0.169640112,2021,11647
0,0.169595379,2021,11648
0,0.169586113,2021,11649
0,0.169584592,2021,11650
0,0.169575917,2021,11651
0,0.169575804,2021,11652
0,0.169550599,2021,11653
0,0.169529029,2021,11654
0,0.169508644,2021,11655
0,0.169506645,2021,11656
0,0.169497157,2021,11657
0,0.169496566,2021,11658
0,0.169469146,2021,11659
0,0.169461883,2021,11660
0,0.169455437,2021,11661
0,0.169443137,2021,11662
0,0.169419355,2021,11663
0,0.169405649,2021,11664
0,0.169359502,2021,11665
0,0.16935154,2021,11666
0,0.169350837,2021,11667
0,0.169335729,2021,11668
0,0.169316178,2021,11669
0,0.169306811,2021,11670
0,0.169301776,2021,11671
0,0.169254949,2021,11672
0,0.169232593,2021,11673
0,0.169228966,2021,11674
0,0.169220784,2021,11675
0,0.169199247,2021,11676
0,0.169172793,2021,11677
0,0.169166356,2021,11678
1,0.169163433,2022,11679
0,0.169143926,2022,11680
0,0.169133723,2022,11681
0,0.16913243,2022,11682
0,0.169122369,2022,11683
0,0.169122369,2022,11684
0,0.169115765,2022,11685
0,0.169042035,2022,11686
0,0.169024309,2022,11687
0,0.169002034,2022,11688
0,0.168992456,2022,11689
0,0.16897024,2022,11690
0,0.168968948,2022,11691
0,0.168894034,2022,11692
0,0.168891817,2022,11693
0,0.168886791,2022,11694
0,0.16888317,2022,11695
0,0.16886658,2022,11696
0,0.168841515,2022,11697
0,0.168765299,2022,11698
0,0.168759463,2022,11699
0,0.168686615,2022,11700
0,0.168685549,2022,11701
0,0.168679491,2022,11702
0,0.168671723,2022,11703
0,0.168669563,2022,11704
0,0.168667572,2022,11705
0,0.168659636,2022,11706
0,0.16865041,2022,11707
0,0.168637343,2022,11708
0,0.168614997,2022,11709
0,0.168607931,2022,11710
0,0.16858029,2022,11711
1,0.168574796,2023,11712
0,0.168573534,2023,11713
0,0.168539675,2023,11714
0,0.168511566,2023,11715
0,0.168510866,2023,11716
0,0.168498508,2023,11717
0,0.168462111,2023,11718
0,0.168454883,2023,11719
0,0.168453146,2023,11720
0,0.168434825,2023,11721
0,0.168433676,2023,11722
0,0.168428242,2023,11723
0,0.168413256,2023,11724
0,0.168402416,2023,11725
0,0.168392165,2023,11726
1,0.1683594,2024,11727
0,0.168350075,2024,11728
0,0.168347863,2024,11729
0,0.168331426,2024,11730
0,0.168278179,2024,11731
0,0.168276891,2024,11732
0,0.16823821,2024,11733
0,0.168176956,2024,11734
0,0.168171472,2024,11735
0,0.168136083,2024,11736
0,0.16812688,2024,11737
0,0.168126068,2024,11738
0,0.168097679,2024,11739
0,0.16809684,2024,11740
0,0.16808473,2024,11741
0,0.168065182,2024,11742
0,0.168016531,2024,11743
0,0.168008619,2024,11744
0,0.167939969,2024,11745
0,0.167929154,2024,11746
0,0.167901015,2024,11747
0,0.167863324,2024,11748
0,0.167832512,2024,11749
0,0.16780729,2024,11750
0,0.167804609,2024,11751
0,0.16771048,2024,11752
0,0.167701463,2024,11753
0,0.167695825,2024,11754
0,0.167695127,2024,11755
0,0.167678993,2024,11756
0,0.167646449,2024,11757
0,0.167644244,2024,11758
0,0.16763763,2024,11759
0,0.16763576,2024,11760
0,0.167626607,2024,11761
0,0.167625658,2024,11762
0,0.167624263,2024,11763
0,0.167599066,2024,11764
0,0.167597671,2024,11765
0,0.167570608,2024,11766
0,0.167559366,2024,11767
0,0.167559226,2024,11768
0,0.167532057,2024,11769
0,0.167532057,2024,11770
0,0.167532057,2024,11771
0,0.167532057,2024,11772
1,0.167532057,2025,11773
0,0.167532057,2025,11774
0,0.167526506,2025,11775
0,0.167511277,2025,11776
0,0.167444073,2025,11777
0,0.167433115,2025,11778
0,0.16741912,2025,11779
0,0.167393363,2025,11780
0,0.167379091,2025,11781
0,0.167370507,2025,11782
0,0.16731831,2025,11783
0,0.167292676,2025,11784
0,0.167266237,2025,11785
0,0.167224845,2025,11786
0,0.167219414,2025,11787
0,0.167214178,2025,11788
0,0.167209081,2025,11789
0,0.167199807,2025,11790
0,0.167193207,2025,11791
0,0.167185549,2025,11792
0,0.167176054,2025,11793
0,0.167171181,2025,11794
0,0.167170596,2025,11795
0,0.167129696,2025,11796
0,0.167089945,2025,11797
0,0.167089834,2025,11798
0,0.167085658,2025,11799
0,0.167079173,2025,11800
0,0.167070017,2025,11801
0,0.167059942,2025,11802
0,0.167052762,2025,11803
0,0.167044302,2025,11804
0,0.167037122,2025,11805
0,0.167024851,2025,11806
0,0.167020093,2025,11807
0,0.16700006,2025,11808
0,0.166881738,2025,11809
0,0.16687676,2025,11810
0,0.166866639,2025,11811
0,0.166863219,2025,11812
0,0.166760592,2025,11813
0,0.166747059,2025,11814
0,0.16674139,2025,11815
0,0.16674139,2025,11816
0,0.16674139,2025,11817
0,0.166734916,2025,11818
1,0.166726358,2026,11819
0,0.1667178,2026,11820
0,0.166712826,2026,11821
0,0.166692239,2026,11822
0,0.166683683,2026,11823
0,0.166663682,2026,11824
0,0.166655127,2026,11825
0,0.16660969,2026,11826
0,0.166569011,2026,11827
1,0.166545912,2027,11828
0,0.166539083,2027,11829
0,0.166517763,2027,11830
0,0.166470913,2027,11831
0,0.166454402,2027,11832
0,0.166450239,2027,11833
0,0.166443774,2027,11834
0,0.166436504,2027,11835
0,0.166423796,2027,11836
1,0.166396885,2028,11837
0,0.166392446,2028,11838
0,0.166381184,2028,11839
0,0.166340771,2028,11840
0,0.166322994,2028,11841
0,0.166318723,2028,11842
0,0.166315368,2028,11843
0,0.166305912,2028,11844
0,0.166272334,2028,11845
0,0.166260911,2028,11846
0,0.166237015,2028,11847
0,0.166224902,2028,11848
0,0.166197905,2028,11849
0,0.166186376,2028,11850
0,0.166182164,2028,11851
0,0.166178533,2028,11852
0,0.166158692,2028,11853
0,0.166138271,2028,11854
0,0.166136082,2028,11855
0,0.166129737,2028,11856
0,0.166119126,2028,11857
0,0.166079484,2028,11858
0,0.166075772,2028,11859
0,0.166073252,2028,11860
0,0.166067934,2028,11861
0,0.166053642,2028,11862
0,0.166042342,2028,11863
0,0.166034616,2028,11864
0,0.166007423,2028,11865
0,0.16600518,2028,11866
0,0.165987016,2028,11867
0,0.165974225,2028,11868
0,0.165963401,2028,11869
0,0.165953711,2028,11870
0,0.165953711,2028,11871
0,0.165953711,2028,11872
0,0.165953711,2028,11873
0,0.165907763,2028,11874
0,0.165906131,2028,11875
0,0.165896223,2028,11876
0,0.165888391,2028,11877
0,0.165871344,2028,11878
0,0.165869407,2028,11879
1,0.165857177,2029,11880
0,0.165851532,2029,11881
0,0.16584658,2029,11882
0,0.165838058,2029,11883
0,0.165834959,2029,11884
0,0.165827462,2029,11885
0,0.165823201,2029,11886
0,0.165812634,2029,11887
0,0.165781293,2029,11888
0,0.165767713,2029,11889
0,0.165688405,2029,11890
1,0.165681853,2030,11891
0,0.165661479,2030,11892
0,0.165657332,2030,11893
0,0.165640885,2030,11894
0,0.165612694,2030,11895
0,0.165593597,2030,11896
0,0.165511373,2030,11897
0,0.165503667,2030,11898
1,0.165486486,2031,11899
0,0.165479996,2031,11900
0,0.165449865,2031,11901
0,0.165431502,2031,11902
0,0.165409302,2031,11903
0,0.16540309,2031,11904
0,0.165399087,2031,11905
0,0.165384703,2031,11906
0,0.165383213,2031,11907
0,0.165368389,2031,11908
1,0.165357816,2032,11909
0,0.165342194,2032,11910
0,0.165325993,2032,11911
0,0.165325441,2032,11912
0,0.165313933,2032,11913
0,0.165310842,2032,11914
0,0.165306233,2032,11915
0,0.165305433,2032,11916
0,0.165292822,2032,11917
0,0.165288545,2032,11918
0,0.165286365,2032,11919
0,0.165253862,2032,11920
0,0.165236179,2032,11921
0,0.165213449,2032,11922
0,0.165208346,2032,11923
0,0.165200016,2032,11924
0,0.165188073,2032,11925
0,0.165169016,2032,11926
0,0.165169016,2032,11927
0,0.165169016,2032,11928
0,0.165169016,2032,11929
0,0.165168685,2032,11930
0,0.16516397,2032,11931
0,0.165116239,2032,11932
0,0.165089029,2032,11933
1,0.165066315,2033,11934
0,0.165056227,2033,11935
0,0.165053912,2033,11936
0,0.165014005,2033,11937
0,0.164995764,2033,11938
0,0.164910445,2033,11939
0,0.164890973,2033,11940
0,0.164889238,2033,11941
0,0.164884309,2033,11942
0,0.164860241,2033,11943
0,0.164841682,2033,11944
0,0.164822189,2033,11945
0,0.164806717,2033,11946
0,0.164794687,2033,11947
0,0.164786897,2033,11948
0,0.164755987,2033,11949
0,0.16470992,2033,11950
0,0.164699492,2033,11951
0,0.164695942,2033,11952
0,0.164687468,2033,11953
0,0.164658609,2033,11954
0,0.164651512,2033,11955
0,0.164633192,2033,11956
0,0.164626096,2033,11957
0,0.164619797,2033,11958
0,0.164614874,2033,11959
0,0.164602058,2033,11960
0,0.164568976,2033,11961
0,0.164542773,2033,11962
0,0.164532353,2033,11963
1,0.164526057,2034,11964
0,0.164494362,2034,11965
0,0.16447034,2034,11966
0,0.164468278,2034,11967
0,0.16441406,2034,11968
0,0.16441406,2034,11969
0,0.164405598,2034,11970
0,0.164401724,2034,11971
0,0.164398509,2034,11972
0,0.1643873,2034,11973
0,0.164362384,2034,11974
0,0.164339393,2034,11975
0,0.164339393,2034,11976
0,0.16432025,2034,11977
0,0.164318932,2034,11978
0,0.164311956,2034,11979
0,0.164301905,2034,11980
0,0.164262364,2034,11981
0,0.164261788,2034,11982
0,0.164249103,2034,11983
0,0.164244299,2034,11984
0,0.164229557,2034,11985
0,0.164201339,2034,11986
0,0.164182483,2034,11987
1,0.164135941,2035,11988
0,0.164114183,2035,11989
0,0.164112756,2035,11990
0,0.164109848,2035,11991
0,0.1641079,2035,11992
0,0.164100822,2035,11993
0,0.164100246,2035,11994
0,0.164098764,2035,11995
