y,probyes
1,0.203483974
0,0.203483974
0,0.203483974
0,0.2034748005
0,0.2034738605
0,0.2034502638
0,0.2034405404
0,0.2033950723
0,0.2033457238
0,0.2033211663
0,0.2033135532
0,0.2032323176
0,0.2032288199
0,0.203187046
0,0.2031759721
0,0.2031443072
0,0.2031269222
0,0.2031177607
0,0.2030712782
0,0.2030556779
0,0.2030429912
0,0.2029798901
0,0.2029427805
0,0.2029343693
0,0.2029197796
0,0.2029191003
0,0.2029112721
0,0.2028741395
0,0.2028732015
0,0.2028640162
0,0.2028634988
0,0.2028582271
0,0.2028558338
0,0.2028364299
0,0.2028291537
0,0.2028249175
0,0.2028199376
0,0.2028125972
0,0.202802638
0,0.202764421
0,0.2027115339
0,0.2026667367
0,0.2026296051
0,0.2026045951
0,0.2025649199
0,0.2025649199
0,0.2025649199
0,0.2025649199
0,0.2025649199
0,0.2025649199
1,0.2025649199
0,0.2025235061
0,0.2024563595
0,0.2024531948
0,0.202418385
0,0.2023878735
0,0.2023669211
0,0.2023528138
0,0.2023511998
0,0.2023471001
0,0.2023349306
0,0.2023139823
0,0.2022427895
0,0.2022004893
0,0.2021826161
0,0.2021412607
0,0.2021362933
0,0.2020807551
0,0.2020311932
0,0.2020243578
0,0.2020106553
0,0.20197832
0,0.2019437001
0,0.201940638
0,0.2019195591
0,0.2018544953
0,0.2018502098
0,0.2017867735
0,0.2017232232
0,0.2016803279
0,0.2016801991
0,0.2016726964
0,0.2016722456
0,0.2016646465
0,0.2016489659
0,0.2016489659
0,0.2016440076
0,0.2015967147
0,0.2015878623
0,0.2015258392
0,0.2015243588
0,0.2014342952
0,0.2014232605
0,0.2013502758
0,0.2013462556
0,0.2013379581
0,0.2013271847
0,0.2013016839
0,0.2012860244
0,0.2012711697
0,0.201247346
0,0.2012382478
0,0.2011902226
0,0.2011797765
0,0.2011468658
0,0.2011466087
0,0.2011377711
0,0.2011193255
0,0.2010716428
0,0.2010366894
0,0.2010207562
0,0.2009902097
0,0.2009500323
0,0.200880547
0,0.2008490212
0,0.2008220892
0,0.2007813914
0,0.200778856
0,0.2007366566
0,0.2007301106
0,0.2007222172
0,0.2007066236
0,0.2006948488
0,0.2006453168
0,0.200633288
0,0.2006234088
0,0.2006193995
0,0.2006035232
0,0.2005411819
0,0.2005223604
0,0.2004820607
0,0.2004624741
0,0.2004407094
0,0.2004225681
0,0.2003725417
0,0.2003546613
0,0.2003457216
0,0.2003275868
0,0.2003193207
0,0.2002934991
0,0.2002826394
0,0.2002762327
0,0.2002691855
0,0.200195009
0,0.2001897252
0,0.2001806629
0,0.2001674063
0,0.2001559434
0,0.2001293691
0,0.2000920417
0,0.200087112
0,0.2000443495
0,0.2000246349
0,0.2000131781
1,0.2000071939
0,0.1999993218
0,0.19999017
0,0.1999721552
0,0.1999673558
1,0.1999557734
0,0.1999549096
0,0.1999541737
0,0.1999427199
0,0.1999271397
0,0.199888657
0,0.1998656277
0,0.1998607022
0,0.1998362041
0,0.1998263544
0,0.1998263544
0,0.1998263544
0,0.1998263544
0,0.1998263544
0,0.1998263544
0,0.1998185196
0,0.1997820349
1,0.1996902219
0,0.1996378081
0,0.199579366
0,0.1995770337
0,0.1995689188
0,0.1995249297
0,0.1995190522
0,0.1994968533
0,0.1994934039
0,0.1994551754
0,0.1994274577
0,0.1994274577
0,0.1994195069
0,0.1994077888
0,0.1993781604
0,0.1993723182
0,0.1993697961
0,0.1993559733
0,0.1993554306
0,0.1993405551
0,0.1992992528
0,0.1992989656
0,0.1992465012
0,0.1991787661
0,0.1991767882
0,0.1991718755
0,0.1991575207
1,0.199145846
0,0.1990984507
0,0.1990871613
0,0.1990840042
0,0.1990806558
0,0.1990664653
0,0.1990405737
0,0.1990217305
0,0.1990192756
0,0.1990184148
0,0.1989955882
0,0.1989789478
0,0.1989634878
0,0.1989268655
0,0.1989196946
0,0.1989081579
0,0.1989073611
0,0.1988731364
0,0.1988108168
0,0.1988106893
0,0.1987879444
0,0.19876122
0,0.198748894
0,0.1987316639
0,0.1987055503
0,0.1986662573
0,0.1986544769
0,0.1986420603
0,0.1986185022
0,0.1986125812
0,0.1985890576
0,0.1985768668
1,0.1985718379
0,0.1985531554
0,0.1985482543
0,0.1985131532
0,0.1984731571
0,0.1984493914
0,0.1984413109
0,0.1983843091
0,0.1983794111
0,0.1983638589
0,0.1982954911
0,0.1982831867
0,0.1982743165
0,0.1982732674
0,0.1982172873
0,0.1981970407
0,0.198166499
0,0.1981301142
0,0.198089382
0,0.1980720679
0,0.198054342
0,0.1980527537
0,0.198048656
0,0.1980239439
0,0.1980161305
0,0.1980161305
0,0.1980161305
0,0.1980055543
0,0.1979339138
0,0.1978834342
0,0.1978674669
0,0.1978601978
0,0.1978574045
0,0.1978571823
0,0.1978411531
1,0.1977752374
0,0.1977544537
0,0.1976987109
0,0.1976971882
0,0.1976833258
0,0.1976141516
1,0.1975920488
0,0.1975540949
0,0.1975476271
0,0.19753298
0,0.1975304755
0,0.1975224232
0,0.197467934
0,0.1974501221
0,0.1974265121
0,0.1974151674
0,0.1973274684
0,0.1972812228
0,0.1972388804
0,0.1972235856
0,0.1972013258
0,0.1971984129
0,0.1971967031
0,0.1971703616
0,0.197157825
0,0.197131076
0,0.1971262013
0,0.1971156609
0,0.1971156609
0,0.1971156609
0,0.1971156609
0,0.1970969551
0,0.1970938218
0,0.1970884731
1,0.1970479656
1,0.1970446746
0,0.1970416369
0,0.1969743403
1,0.1969585549
0,0.1969258799
0,0.1969248361
0,0.1969217997
0,0.1969018112
0,0.1969015265
0,0.1968999452
0,0.196737027
1,0.196735984
0,0.1967247956
0,0.1966616568
0,0.1966471857
0,0.1966041879
0,0.1965976488
0,0.196550806
0,0.1964779841
0,0.1964637442
0,0.196459324
0,0.196450547
0,0.1964372557
0,0.1964340987
0,0.1964314153
0,0.1964299
0,0.1964083392
0,0.1964066978
1,0.1963384606
0,0.1963207256
0,0.1962766144
0,0.1962424475
0,0.1962301132
0,0.1962182842
0,0.1962182842
0,0.1961802142
0,0.1961770604
1,0.1961484567
0,0.1961076538
0,0.1960857099
0,0.1960695685
0,0.1958559783
0,0.1958133003
0,0.1958046396
0,0.1958000101
0,0.1957287525
0,0.1957029371
0,0.1956912895
0,0.1956868195
0,0.1956585217
0,0.1956206597
0,0.1956125404
0,0.1955915195
0,0.1955463997
1,0.1955310783
0,0.1955084283
0,0.1954827607
0,0.1954464969
0,0.19544244
0,0.195419955
0,0.1954009622
0,0.1953792354
0,0.1953457212
0,0.195323999
0,0.195323999
0,0.195323999
0,0.1952956152
0,0.1952861861
0,0.195121012
0,0.1951142276
0,0.195100094
0,0.1950332995
0,0.1950323889
0,0.1950291235
0,0.1949994535
0,0.1949921386
0,0.1949866447
0,0.1949863936
0,0.1949117824
0,0.1949093031
0,0.1948736534
0,0.1948423699
0,0.1948040316
0,0.1948014278
0,0.1947813826
0,0.1947616213
0,0.1947515531
0,0.194743712
0,0.1947413598
0,0.194738098
0,0.1946576958
0,0.1946512998
0,0.1946483213
0,0.1946083819
0,0.1945981943
0,0.1945970345
0,0.1945740904
0,0.1945620549
0,0.1945371396
0,0.1945110673
0,0.194504017
0,0.1944938335
1,0.1944921415
0,0.1944785747
0,0.1944641
0,0.1943910812
0,0.1943548458
0,0.1943217467
0,0.1943217467
0,0.1943033984
0,0.1942984202
0,0.1942741879
0,0.1942294238
0,0.1942144937
0,0.1942079836
0,0.1941254008
0,0.1941246186
0,0.1941158894
0,0.1940369958
0,0.194035432
0,0.1940332113
0,0.1939969014
0,0.1939522483
0,0.1939474332
0,0.1939264856
0,0.1938649346
1,0.1938487444
0,0.1938441188
0,0.1938161795
0,0.1938136795
0,0.1937944302
0,0.1937927429
0,0.1937832438
0,0.1937736202
0,0.1937653091
0,0.193754249
0,0.1937464384
0,0.1937439703
0,0.1937119811
0,0.1937030161
0,0.193695988
0,0.1936823384
0,0.1936629741
0,0.1936070134
0,0.1936016115
0,0.1935958976
0,0.1935903087
0,0.1935855005
0,0.1935597748
0,0.1935446965
0,0.1935446965
0,0.1935214409
0,0.1935148236
0,0.1934366149
0,0.193425725
0,0.1934253818
0,0.1934021995
0,0.1934000155
0,0.1933742774
0,0.1933737783
0,0.1933622048
0,0.193352597
0,0.1933119552
0,0.1933119552
0,0.1932975465
0,0.193286912
0,0.1932772447
0,0.1932735338
0,0.1932647402
0,0.1932064352
0,0.1931991091
0,0.1931943706
0,0.1931807479
0,0.1931604555
0,0.193077744
0,0.1930559643
0,0.1929985172
0,0.1929876149
0,0.1929772426
0,0.1929660921
0,0.1929466577
0,0.1929195019
0,0.1929068592
0,0.192877248
0,0.1928526836
0,0.1928191254
1,0.1928072036
0,0.192780125
0,0.1927728112
0,0.1927599269
0,0.1927495639
0,0.1927202822
0,0.1926652443
0,0.1926596758
0,0.1926596758
0,0.1926596758
0,0.1926596758
0,0.1926403893
0,0.1925687934
0,0.1925559817
0,0.1925539916
0,0.1925204108
0,0.1925197579
0,0.1925185764
0,0.1924969691
0,0.1924857153
0,0.1924842853
0,0.1924690222
0,0.1924307284
1,0.1924097812
0,0.1923674881
0,0.1923615222
0,0.1923567372
0,0.1922931116
0,0.1922477322
0,0.1922277008
0,0.192211801
0,0.1922116768
0,0.1921602268
0,0.1921544211
0,0.1921130709
0,0.1921100909
0,0.1921053107
0,0.1920949746
1,0.1920932985
0,0.1920925225
0,0.1920918707
1,0.192056241
0,0.192034518
0,0.1920194062
0,0.1920176065
0,0.1920002927
0,0.1919851829
0,0.191980405
0,0.191974076
0,0.1919621941
0,0.1919614185
0,0.1919581922
0,0.1919580681
0,0.1919174015
0,0.1918993193
0,0.1918834402
0,0.1918784162
0,0.191855065
0,0.1918362121
0,0.1918212981
0,0.1917777396
0,0.1917777396
0,0.1917777396
0,0.191752879
0,0.1917518251
0,0.1917332278
0,0.191732453
0,0.1917091154
0,0.1917079687
0,0.191697246
0,0.191666413
0,0.191664089
0,0.1915824547
0,0.19153231
0,0.1914933844
1,0.1914837235
0,0.1914807511
0,0.1914807511
0,0.1914789552
0,0.1914645269
0,0.1914194824
1,0.1914178727
0,0.1914069148
0,0.1913950596
0,0.1912922871
0,0.191230848
0,0.191200598
0,0.1911650636
0,0.191154766
0,0.1911482723
0,0.1911467881
0,0.1911180941
0,0.1911064691
0,0.1911000694
0,0.1910491247
0,0.1910356175
0,0.1910331757
0,0.1910192676
0,0.191009625
0,0.1909914845
0,0.1909669489
0,0.1909337339
0,0.1909328379
0,0.1909255158
0,0.1908988861
0,0.1908977431
0,0.19088063
0,0.1908640431
0,0.1908630238
0,0.1908418055
0,0.1908392421
0,0.1908299771
0,0.190806322
0,0.1907978611
1,0.1907943718
0,0.1907743325
0,0.1907658418
0,0.1907555607
0,0.1907136688
1,0.1907048097
1,0.1906873394
0,0.1906535444
0,0.1905989573
0,0.1905894544
0,0.190587017
0,0.1905727635
0,0.190543611
0,0.1905158808
1,0.1905007369
1,0.1904428531
0,0.1904234587
0,0.1904179398
0,0.1903839346
0,0.1903088808
0,0.1902937495
0,0.1902818238
0,0.1902780952
0,0.1902179527
0,0.1902120686
0,0.1902018103
0,0.1901730709
0,0.1901674343
0,0.1901508948
0,0.1901335866
0,0.1901091045
0,0.1900231131
0,0.1900231131
0,0.1900231131
0,0.1900231131
0,0.1900231131
0,0.1900169874
0,0.1899921167
0,0.1899763583
0,0.1899599547
0,0.1899584159
0,0.1899576466
0,0.1899529073
0,0.1899305663
1,0.1899149964
0,0.1899142272
0,0.1898440522
0,0.1898267653
0,0.1898251044
0,0.1898225514
0,0.1898116633
0,0.189787213
0,0.1897778641
1,0.1897691613
1,0.1897627651
0,0.1897619964
0,0.1897596901
0,0.1897337075
0,0.1897100335
0,0.1897082504
0,0.1897045304
0,0.1896958302
0,0.1896950616
0,0.1896942931
0,0.189691803
0,0.1896847017
1,0.1896831647
0,0.1896500284
0,0.1896444652
0,0.1896139463
0,0.189604481
0,0.1895792829
0,0.1895400466
0,0.1895217365
0,0.1895107387
0,0.1894997415
0,0.189494243
0,0.1894895126
0,0.1894785163
0,0.1894506591
0,0.1894383747
0,0.1894202256
0,0.1894011873
0,0.1893895808
0,0.1893848217
0,0.1893767775
0,0.1893569751
0,0.1893211813
0,0.1893021506
0,0.1892580175
0,0.1892424899
0,0.1892303079
0,0.1892251223
0,0.1892179731
1,0.1891802973
0,0.1891795304
0,0.1891588542
0,0.1891504186
0,0.1891504186
0,0.1891504186
0,0.1891385478
1,0.189137781
0,0.1891354805
0,0.189134223
0,0.1891079074
0,0.1890645142
0,0.1889978907
0,0.188977475
0,0.1889662563
0,0.1889372922
0,0.1889255543
0,0.1889130508
0,0.1889048994
0,0.1889028463
0,0.1888871572
0,0.1888509413
0,0.1888446301
0,0.1888436804
0,0.1888296493
0,0.1887929212
0,0.1887848962
0,0.1887833648
0,0.1887371196
0,0.1887284228
0,0.1887277797
0,0.1887096828
0,0.1886365433
0,0.1886348904
0,0.1885786962
0,0.1885534803
0,0.1885190881
0,0.1885190881
0,0.1884885246
0,0.1884820392
0,0.1884247484
0,0.1884234638
0,0.1884178058
0,0.1884042578
0,0.1883795491
0,0.1883724244
0,0.1883701311
0,0.1883324627
1,0.1883276322
0,0.1883217625
0,0.1883019225
0,0.1883013111
0,0.1882995076
0,0.1882808003
1,0.1882744426
0,0.1881681285
0,0.188160735
0,0.1881021142
0,0.1880982962
0,0.188073771
0,0.1880583792
0,0.1880482101
0,0.1880206365
0,0.1880184686
0,0.1879940736
0,0.1879785035
0,0.1879488316
0,0.1879245656
0,0.1878549553
0,0.1878504089
0,0.1878451913
0,0.1878079086
0,0.1877999769
0,0.1877814298
0,0.1877705096
0,0.1877650498
0,0.1875829301
0,0.1875264893
0,0.1875217357
0,0.1875084809
0,0.1874890724
0,0.1874444418
0,0.1874197081
0,0.187414256
0,0.1874041137
0,0.1874029868
0,0.1874008244
0,0.1873968956
0,0.1873945505
0,0.1873929668
0,0.1873821858
0,0.1873515815
0,0.1873290798
0,0.1872963815
0,0.1872917238
0,0.1872697756
0,0.1872479815
0,0.1872160549
0,0.1872136507
0,0.1871669102
0,0.1871580561
0,0.1871495674
0,0.1871356332
0,0.1871346292
0,0.1870849839
0,0.1870272596
0,0.1870000445
0,0.1869899194
0,0.1869657487
0,0.1869158947
0,0.1869072929
0,0.1868816108
0,0.1868693634
0,0.1868400086
0,0.1867663941
0,0.186762354
0,0.18673365
0,0.1867242953
0,0.186720833
0,0.1867184944
0,0.1867168544
0,0.186714941
0,0.1866609786
0,0.1866555436
0,0.1866414556
0,0.1866137069
0,0.1866120676
0,0.1866065122
0,0.1865756716
0,0.1865507834
0,0.1865507834
0,0.1865502978
0,0.1865317244
0,0.1865241376
0,0.1865038063
0,0.1863939555
0,0.1863890117
0,0.186384341
0,0.1863825819
0,0.1863794581
0,0.1863789121
0,0.1863565915
0,0.1863548023
0,0.1863407924
0,0.1863219925
0,0.1862949778
0,0.1862925827
0,0.1862847003
0,0.1862482929
0,0.186237593
0,0.1862086784
0,0.1862008593
0,0.1861998592
0,0.1861543137
0,0.186127954
0,0.1861270754
0,0.1861070198
0,0.1861046265
0,0.1861005975
0,0.1860883593
0,0.1860804229
0,0.1860765154
0,0.1860736076
0,0.1860632789
0,0.1860237553
0,0.1859721572
0,0.1859100362
0,0.1858733524
0,0.1858617612
0,0.1858531968
0,0.185837703
0,0.1857754956
0,0.1857360797
0,0.1857345673
0,0.1856903799
0,0.1856903799
0,0.1856903799
0,0.1856903799
0,0.1856128522
0,0.185588184
0,0.1855369815
0,0.1855074256
0,0.1853469867
0,0.1853100263
0,0.1852759699
0,0.1852702037
0,0.1852350059
0,0.1852078714
0,0.1851862627
0,0.1851666777
0,0.1851536118
0,0.1851468227
0,0.185142176
0,0.1851321286
0,0.1851308916
0,0.1851127894
0,0.1850879313
0,0.1850795151
0,0.1850742363
0,0.1850447373
0,0.185005773
0,0.1850044763
0,0.1849566242
0,0.1849541821
0,0.1849519812
0,0.1848746918
0,0.1848692969
0,0.184866042
0,0.184833043
0,0.184833043
1,0.184833043
0,0.184833043
0,0.184833043
0,0.184833043
0,0.184809841
1,0.1848090877
0,0.1848044476
0,0.1847502794
0,0.1847447668
0,0.1847403689
0,0.1847287119
0,0.1847179289
0,0.184700129
0,0.1846592634
0,0.1846559511
0,0.1846531207
0,0.1846512538
0,0.1846199102
0,0.1846074462
0,0.1846051281
0,0.1845790584
0,0.1845635263
0,0.184470325
0,0.184420113
0,0.184408592
0,0.1843769194
0,0.1843082047
0,0.1842803035
0,0.1842708034
0,0.1842636485
0,0.1842386381
0,0.1842128489
0,0.1841911497
0,0.1841835765
0,0.1841540672
0,0.1840832841
0,0.1840811513
0,0.1840726504
0,0.1840726504
0,0.1840679645
0,0.1840532767
0,0.184051895
0,0.1840062757
1,0.1839787702
0,0.1839354164
0,0.1839256599
0,0.1839164141
0,0.183894802
0,0.1838670093
1,0.1838233458
1,0.183819475
0,0.1837795104
0,0.1837694003
0,0.1837525412
0,0.1837508013
0,0.1837340634
0,0.1837322337
0,0.1837123479
0,0.1837021207
0,0.1836373187
0,0.1836003826
0,0.1835174174
0,0.1835096858
0,0.183509506
0,0.1834942834
0,0.1834810093
0,0.1834736385
0,0.1834698933
0,0.1834597964
1,0.1834449664
0,0.1834334926
0,0.1834241461
0,0.1834026986
1,0.1833523227
0,0.1833522029
0,0.1833498371
0,0.1832978556
0,0.183284892
1,0.1831275587
0,0.1831137368
0,0.1830994371
0,0.1830892065
0,0.1830792455
0,0.1830721564
0,0.1830694345
0,0.1830544794
0,0.183021492
0,0.1830194884
0,0.1830163783
0,0.1830049252
0,0.1829817816
0,0.18297631
0,0.18294719
0,0.1828400688
0,0.1828170609
0,0.1828114736
0,0.182765824
0,0.1827428233
0,0.1827306368
0,0.1827267839
0,0.1826815389
0,0.1826401541
0,0.1826288387
0,0.1826233753
0,0.1826195241
0,0.1826026274
0,0.1825909556
0,0.1825820007
0,0.1825414989
0,0.1825307553
0,0.1825294422
0,0.1825193855
0,0.1825122536
0,0.1825041073
1,0.1824810128
0,0.1824750456
0,0.1824636189
0,0.1824252553
0,0.182419916
0,0.1824086112
0,0.1823970684
0,0.1823402275
0,0.1823229633
0,0.1822876039
0,0.1822794058
0,0.1822794058
0,0.1822794058
0,0.1822794058
0,0.1822794058
0,0.1822527267
0,0.1822480172
0,0.1822312664
0,0.1821931792
0,0.182178548
0,0.1821701153
0,0.1821587034
1,0.1821508971
0,0.1821335277
0,0.1821257222
0,0.1821203897
1,0.1821081759
0,0.1820629904
0,0.1820538173
0,0.1820426493
0,0.1819967917
0,0.1819754739
0,0.1819212057
0,0.1818922162
0,0.1818845676
0,0.1818450192
0,0.1818387707
0,0.181791644
0,0.1817366749
0,0.1817083625
0,0.1815869437
0,0.181564534
0,0.1815416509
0,0.1815370745
0,0.1815317554
0,0.181528665
0,0.1814502597
0,0.1814472892
0,0.1814365363
1,0.1814343086
0,0.1814343086
0,0.1814343086
0,0.1814343086
0,0.1814343086
0,0.1814234969
0,0.1814220118
0,0.1814189822
0,0.1813884514
0,0.1813870853
0,0.1813726232
0,0.181364962
0,0.1813429595
0,0.1813230076
0,0.1813145464
0,0.1812795767
0,0.1812128578
0,0.1812003947
0,0.1811926204
1,0.181190751
0,0.1811807517
0,0.181171732
0,0.1811396316
0,0.181137466
0,0.1811323339
0,0.1811275283
0,0.1811064085
0,0.1810356768
1,0.1810305174
0,0.1809384375
0,0.1809148749
0,0.1809125336
0,0.1809057469
0,0.1809004422
0,0.1808926779
0,0.1808783058
0,0.1808631938
0,0.1808566753
0,0.1808480236
0,0.180833358
0,0.180831136
0,0.180819908
0,0.1808107244
0,0.1807804511
0,0.180746302
0,0.1807413859
0,0.180735848
0,0.1807220186
0,0.1807196792
0,0.1807189389
0,0.18070212
0,0.1806968791
0,0.1806740812
0,0.1805922642
0,0.1805922642
0,0.1805922642
0,0.1805922642
0,0.1805922642
0,0.1805922642
0,0.1805721991
0,0.1805080204
0,0.1805065412
0,0.1804912759
0,0.1804614879
0,0.1803869016
0,0.1803712599
0,0.1803478732
0,0.1803471341
0,0.1803291596
0,0.1803169804
0,0.1802896089
0,0.1802482032
0,0.1802267496
0,0.1802224059
0,0.1801579402
0,0.1800648778
0,0.1800452127
0,0.1800028176
0,0.1799952015
0,0.1799259299
0,0.1799215624
0,0.1798975425
0,0.1798401883
0,0.17980839
0,0.1797963561
0,0.1797773333
0,0.1797532695
0,0.1797532695
0,0.1797532695
0,0.1797513233
0,0.1797494656
0,0.1797483745
0,0.1797346336
0,0.179732717
0,0.1797092181
0,0.1796928852
0,0.1796881094
0,0.1796836285
0,0.1796625811
0,0.1796398851
0,0.179578617
0,0.1795783224
0,0.1795690113
0,0.1795542205
0,0.1795356301
0,0.1794563066
0,0.1794413463
0,0.179432777
0,0.1794321586
0,0.1794058048
0,0.179386461
0,0.1793778643
0,0.179374567
0,0.1793618199
0,0.1793430685
0,0.1793425976
0,0.1793303232
0,0.1793265262
0,0.1793023918
0,0.1792797314
0,0.1792666364
0,0.1792565729
0,0.179222178
0,0.1792073506
0,0.1792044088
0,0.1791779635
0,0.1791745515
0,0.1791704923
1,0.179156786
0,0.1790867669
0,0.179078446
0,0.179068038
1,0.1790045416
0,0.1789962237
0,0.178988876
0,0.1789858194
0,0.178984732
0,0.1789805587
0,0.1789790892
0,0.1789586647
1,0.1789459407
0,0.1789004575
0,0.1788674378
0,0.178787846
0,0.1786928421
0,0.178666632
0,0.1786621123
0,0.1785884597
0,0.1785651364
1,0.1785485329
0,0.1785335145
1,0.1785192303
0,0.1785109301
0,0.1785049471
0,0.1784762659
0,0.1783441094
0,0.1783434939
0,0.1783315661
0,0.1782996542
0,0.1782765363
0,0.1782614186
0,0.1782262944
0,0.1782164231
0,0.1782111801
1,0.1781764443
0,0.1781567065
0,0.1781441442
0,0.1781435879
0,0.1781414503
0,0.1781301187
0,0.1781300016
0,0.1780862616
0,0.1780844173
0,0.1780844173
0,0.1780844173
0,0.1780844173
0,0.1780273986
0,0.1780113317
0,0.1779516396
0,0.1779434771
0,0.1778673952
0,0.177866898
0,0.1778586215
0,0.1777820126
0,0.1777214747
0,0.1777177045
0,0.1776911973
0,0.1776638166
0,0.1776196697
0,0.1776069034
0,0.1776054428
0,0.177571413
0,0.1775118366
0,0.1775103766
0,0.1774938499
0,0.1774878936
0,0.1774616469
0,0.1773704054
0,0.1773517005
0,0.1772829638
0,0.1772760504
0,0.1772679122
0,0.1772545533
0,0.1772393869
0,0.1771752911
0,0.1771712383
0,0.1771506549
0,0.1771409469
0,0.1771376236
0,0.177088537
0,0.1770442108
0,0.177016617
0,0.1770087212
0,0.1769829088
0,0.1769755094
0,0.1769667702
0,0.1768897931
0,0.17687634
0,0.1768534252
0,0.1768318809
0,0.1768153747
1,0.1767974435
0,0.1767823078
1,0.1767741874
0,0.1767699381
0,0.1767672896
0,0.1767214844
0,0.1766719647
0,0.1766458418
0,0.176617715
0,0.1766109384
0,0.1765758368
0,0.1765348096
0,0.1765223372
0,0.1765185869
1,0.1765102434
0,0.1765006792
0,0.1764277263
0,0.1764277263
0,0.1764277263
0,0.1764239776
0,0.1764202289
0,0.1763967793
0,0.1763815253
0,0.1763665339
0,0.1763430899
0,0.1763307443
0,0.1762420213
0,0.1762296813
0,0.1762125225
0,0.1761988777
0,0.1761845081
0,0.176173013
0,0.1761507793
0,0.1761499376
0,0.1761452937
0,0.1760830177
0,0.1760667115
0,0.1760367717
0,0.1760184094
0,0.1760179452
0,0.1759856916
0,0.1759840095
0,0.1759529787
0,0.1759386248
0,0.1759343913
0,0.1759194297
0,0.1759103837
0,0.1758771889
0,0.175872
0,0.1758600572
0,0.1758396805
0,0.1758278553
1,0.1757783877
0,0.1757271349
0,0.1756825264
0,0.1756623976
0,0.1756439502
0,0.1756246067
0,0.175613343
0,0.17560457
0,0.175603933
0,0.175603933
0,0.175603933
0,0.175603933
0,0.1755913965
0,0.1755645308
0,0.1755489861
0,0.1755475388
1,0.1755058603
0,0.1754888727
0,0.1754656942
0,0.1754562325
0,0.1754547858
0,0.1754437043
0,0.175423597
0,0.1753914581
0,0.1753561713
0,0.1753419136
0,0.1753190973
0,0.1753131985
0,0.1753124756
0,0.1752916573
0,0.1752561551
0,0.175189387
0,0.1751753133
0,0.1751145785
0,0.1751065183
0,0.1750768226
0,0.175073703
0,0.1750715367
0,0.1750590301
0,0.1750406326
0,0.1750206773
0,0.1750043331
0,0.1750037267
0,0.1749939959
0,0.1749923212
0,0.1749660185
0,0.1749192531
0,0.1748267616
0,0.1748260403
0,0.174817154
0,0.1748112684
0,0.1747846122
0,0.1747831698
0,0.1747831698
0,0.1747710545
0,0.1747344241
0,0.1747335877
0,0.1747065948
0,0.1746996164
0,0.1746941088
0,0.1746618157
0,0.174650889
0,0.1746338514
0,0.1746013365
0,0.1745684229
0,0.1745318836
0,0.1745140196
0,0.1744816375
0,0.17445649
0,0.1744535808
0,0.1744529759
1,0.1744373936
0,0.1743921506
0,0.1743628383
0,0.1743558995
0,0.1743443833
0,0.1742675858
0,0.1742515273
0,0.1742467503
0,0.174246405
0,0.174232017
0,0.1742077034
0,0.1742049413
0,0.1741972882
0,0.1741960799
0,0.1741806307
0,0.1741614718
0,0.1741606376
0,0.1741406463
0,0.174126409
0,0.1741260352
0,0.1741180109
0,0.174105213
0,0.1741047241
0,0.1740935949
0,0.174077434
0,0.1740766001
0,0.1740464384
0,0.1740387908
0,0.1740383021
1,0.1740243014
0,0.1739819597
0,0.1739654334
0,0.1739654334
0,0.1739654334
0,0.1739654334
0,0.1739595705
0,0.1739299707
1,0.1739004324
0,0.1738996567
0,0.1738879345
0,0.1738866129
0,0.1738857797
0,0.1738752648
0,0.1738346177
0,0.1738002961
0,0.1737908478
0,0.173789412
0,0.1737865403
0,0.1737835537
0,0.1737716079
0,0.1737651472
0,0.1737621609
0,0.1737412583
0,0.1737304345
0,0.1737047983
0,0.1736816335
0,0.1736655603
0,0.1735767481
0,0.1735767481
0,0.1735432699
0,0.1735415201
0,0.1735324559
0,0.1734900653
0,0.1734894918
0,0.1734768164
0,0.1734664357
0,0.1734627366
0,0.1734139378
0,0.1733879085
0,0.1733849274
0,0.1733752103
0,0.173369535
0,0.1733626275
0,0.173347466
0,0.1733362604
0,0.1733356586
0,0.1733092947
0,0.1733055983
0,0.1733004693
0,0.1732695257
0,0.1732642256
0,0.173263624
0,0.1732623062
0,0.1732483548
0,0.1732204547
0,0.1732079381
0,0.173166097
0,0.17315072
0,0.17315072
0,0.1731256095
0,0.1731191391
0,0.1730374736
0,0.1730354989
0,0.1730277719
0,0.1730163251
0,0.173007397
0,0.1729956078
0,0.1729921456
0,0.1729906577
0,0.1729730901
0,0.1729665383
0,0.1729592716
0,0.1729423644
0,0.1729328386
0,0.1729267743
0,0.1729237994
0,0.1728954545
0,0.1728645681
0,0.1728645681
0,0.1728322565
0,0.1728029799
0,0.1727772805
0,0.1727693054
0,0.1727531274
0,0.1727392085
0,0.1727313491
0,0.1727150597
0,0.1726774843
0,0.1726762842
0,0.1726727128
0,0.1726426292
0,0.1726250324
0,0.1726240897
0,0.1725959836
0,0.1725899572
0,0.1725716507
0,0.1725714222
0,0.1725663104
0,0.1725489482
0,0.1725327865
0,0.1725255342
0,0.1724919024
0,0.1724831099
0,0.1724545938
0,0.1724449751
0,0.1724319034
0,0.1724181477
0,0.172408502
0,0.172380709
0,0.1723668138
0,0.1723534045
0,0.1723478128
0,0.1723390261
0,0.1723390261
0,0.1723390261
0,0.1723390261
0,0.1723390261
0,0.172297123
0,0.1722314749
0,0.1722230635
0,0.1721899346
1,0.1721891079
0,0.1721869698
0,0.1721428443
0,0.1721263423
0,0.1721137743
0,0.1721083312
0,0.1720963341
0,0.1720956217
